Iteration 0:
0.312310 -0.655699 29.927716
0.125790 -0.098364 4.839447
-0.195399 -3.822167 26.902774
-0.430889 0.016172 19.309429
0.710322 -0.076965 14.124437
1.282473 0.863320 17.882725
0.209920 0.029858 7.728624
2.815447 0.187888 20.160524
0.635364 0.022123 17.096592
0.112163 0.027218 2.541402
-0.702554 0.588228 32.279166
2.363495 0.162301 26.918695
2.361448 0.329078 36.895497
-0.229736 -0.175530 14.303597
0.443017 1.165367 25.849645
-0.103099 0.387503 19.790796
-0.467615 0.463894 39.971318
0.248888 -0.605035 28.258358
-0.000645 -0.001030 0.000293
0.549160 -1.331817 36.519342
-0.200953 0.001103 7.007470
0.091981 2.581806 27.006087
0.123011 -0.140428 6.522468
0.797227 0.731452 19.409387
-0.753572 2.568835 36.021589
-0.015258 0.160031 4.715161
-1.854178 -0.550765 27.148728
0.694385 0.092974 15.572818
-1.051136 -0.372070 18.694769
0.090007 -0.527741 21.692034
0.111435 0.180552 8.171310
Iteration 18:
0.004965 -0.014439 0.046220
0.492265 -0.170669 25.478991
0.032630 0.034553 0.446445
0.291619 -0.033886 12.897317
0.185306 0.225007 14.567242
0.967465 -1.114705 4.873418
0.986954 0.083587 2.362368
-0.032988 0.169335 5.389685
-1.475430 1.226329 32.080011
2.643736 -0.127798 26.251617
0.365648 0.014485 16.818875
-0.145566 -0.067210 4.803250
-0.283256 -0.227905 20.822694
0.131403 -0.963593 4.425323
0.212139 -0.111047 10.037834
-0.016352 2.978654 9.015188
-0.218529 0.148795 12.166410
-0.384678 -0.063835 18.433406
0.176021 2.205706 17.666161
-0.030582 0.007872 0.197268
-0.520260 0.700656 33.731635
0.158424 -0.298193 17.654370
-0.626795 0.002027 17.384547
-1.049735 -2.031325 5.905596
0.374631 1.306217 32.360455
-0.279315 0.282750 24.032759
0.428623 0.031667 19.393116
0.143932 -0.289471 16.377197
0.823494 -0.374105 23.393922
0.748834 0.763798 20.351524
-0.879301 0.058114 4.176253
3.197517 0.381123 34.469004
-0.134732 2.162482 12.842769
-0.250804 -0.057234 10.756376
0.296777 1.400421 33.051887
-0.805409 -0.011402 7.262911
0.557598 -0.379536 37.076930
-0.052386 -0.214095 8.348542
0.078084 -0.019707 1.262620
0.458462 1.080592 22.294133
-1.282486 0.155514 18.101879
-0.616141 -0.031347 18.027476
0.123004 -0.066804 3.728477
-0.091040 -1.172951 8.321819
0.790661 0.032323 8.304624
0.829473 -0.045293 6.303807
3.135613 -3.318929 38.459993
0.355543 -0.011238 16.307454
2.759906 -0.022596 17.096216
0.099592 -0.152340 6.169637
Iteration 19:
1.392271 -0.345741 35.512532
-0.639775 -0.166966 21.838613
0.023848 -0.017192 0.171199
0.531457 -0.134227 23.456275
-0.092869 -0.113968 4.132465
0.141547 -0.016630 3.775802
0.106545 0.263480 13.085055
0.108089 0.124554 5.155217
0.300486 0.418291 32.095300
0.065713 0.028591 1.006383
-2.168083 0.103011 11.810917
0.531896 -0.053257 20.640269
0.355294 -0.381578 33.772705
0.198709 -0.247408 16.770639
-0.135773 0.012310 3.471885
0.950725 0.180356 7.174321
-1.175754 -0.413143 25.602892
-1.192523 0.082081 9.196150
-0.141905 -0.010102 3.758796
0.426780 0.764853 28.795569
0.123498 0.072801 3.911139
-0.108099 0.156201 6.697093
0.941683 5.120000 30.475311
-0.179708 -0.179808 11.521533
0.744682 0.283965 23.087173
0.037868 0.701192 13.793677
0.149559 -0.117028 6.719581
-3.114501 0.249716 22.222831
-0.379430 -0.010250 17.429947
-0.007408 -0.931113 1.800021
-0.228855 1.884311 14.805929
0.267700 -0.012254 11.211286
0.195344 -1.808264 16.361326
0.099575 -0.345964 17.694606
0.388205 0.470626 37.835127
-3.373222 0.645384 44.896750
-1.934797 -0.424707 23.653034
0.795682 -0.509016 28.045119
0.195771 0.931206 8.483451
0.451775 0.015455 19.795892
-0.435773 0.025429 19.514648
0.336675 0.345834 31.077754
0.058399 -0.730934 12.398447
0.178344 0.277582 17.481541
1.334957 -0.807328 23.997341
0.279933 -1.247684 23.359277
-0.229625 -0.606340 26.993347
-0.233857 -0.035240 9.287511
0.027794 0.081409 1.439424
-0.745420 0.094832 12.575662
Iteration 20:
-0.093719 0.059819 2.394650
-0.437627 0.011124 19.457905
-0.011046 -0.021198 0.113218
-0.247556 0.056557 10.535740
0.127416 0.137128 6.559903
0.122508 1.763225 15.113069
-0.266326 -0.235469 20.238682
-0.177186 -1.235480 16.229642
0.399618 0.559456 37.859021
-0.451056 0.501437 39.985351
0.225115 0.004113 8.496850
0.100144 0.330752 16.893485
0.026458 0.088640 1.657667
0.633187 0.048502 17.562182
0.115530 0.198878 9.416728
0.132801 -0.021083 3.389585
-0.099526 -0.114555 4.395813
-2.576907 0.077967 26.677690
-0.055318 0.370145 17.590156
-0.400297 -0.486193 38.460136
-2.646779 -0.248559 33.017011
0.032366 -0.009122 0.223623
0.604637 -0.846512 23.298520
0.792982 -0.550426 27.766149
-0.207679 0.074667 8.501251
0.275258 0.032510 11.865051
1.202296 0.835690 14.063542
1.575578 0.597916 39.899901
-0.183982 1.180008 13.138837
0.141539 0.117980 6.358536
-0.062553 0.076234 1.897611
-1.813034 0.249318 19.448589
0.275438 0.631288 28.852170
0.532252 -0.318579 34.356990
-1.713878 -0.251248 25.329069
0.940582 -0.117091 4.173666
0.085214 -0.412231 20.094183
0.365504 0.601424 35.169390
-0.077619 0.270090 12.503755
-0.048020 0.066392 1.315972
-0.761899 0.188046 16.073801
0.161884 0.100087 6.691319
0.183094 -0.478203 26.087476
0.435600 -0.312641 33.314967
0.023026 0.809670 7.098640
-2.152522 3.215805 27.093762
1.108017 -0.158400 8.026003
0.306968 0.040263 13.917607
-0.064358 0.057547 1.460571
-0.924609 0.380822 19.425992
Iteration 21:
0.224666 -0.448994 28.157824
0.901255 0.008898 2.691691
-0.357538 -0.353882 32.580754
0.071572 0.075486 2.108899
-0.066290 -0.000392 0.859371
0.061705 0.067065 1.625253
0.969672 0.676183 16.052060
-2.153227 0.575916 28.139225
-0.552700 -0.300001 32.942481
-0.294963 -0.437100 32.294863
0.199080 -1.056760 8.640481
0.310474 -0.393615 31.808182
-0.035544 0.083774 1.610244
0.296894 0.046812 13.423778
0.137282 -0.002529 3.515206
0.290884 -0.383475 30.209700
-0.154664 0.931549 6.164164
-0.114891 -0.189220 8.816596
-0.012397 1.067241 2.048775
0.012694 0.482485 20.204247
-0.633179 0.094883 18.833469
3.015175 0.307749 22.780772
-0.569279 -5.120000 48.316264
0.159786 0.350388 20.676256
-0.002607 -0.031195 0.193800
1.889813 -0.396199 23.978218
-1.732144 -0.178997 19.837212
-1.014288 2.202499 12.979573
-0.491436 -0.460910 40.139371
-0.038266 -0.202524 7.391178
0.024572 0.092313 1.763541
-0.527720 0.105466 22.254759
-0.039425 0.010165 0.327299
-0.026534 -0.014936 0.183580
0.047365 0.134653 3.830511
0.102835 -0.032661 2.237265
0.564504 -0.528386 39.629101
-1.358951 0.694601 32.063507
2.468658 -0.186786 32.067668
0.248290 -0.058543 10.626541
0.653401 0.568421 35.543739
-0.181138 0.039354 6.145539
0.355581 0.310049 30.064529
0.449338 0.009214 19.716373
-1.153540 -3.231604 24.924162
-0.033203 2.273731 16.873323
0.054972 1.454775 22.308965
1.171236 0.009234 6.639342
-0.694303 -0.827787 19.900608
-0.121917 1.151952 8.356965
Iteration 22:
-0.238918 -0.259004 19.993835
0.046352 -0.157100 4.936699
-0.436367 0.140568 23.074808
0.271822 -0.425432 30.544045
-1.091052 -0.710691 15.732630
4.259687 0.048267 29.211904
0.057918 0.013509 0.694417
-0.294250 -0.170158 18.051327
0.094512 -0.165176 6.667358
-0.361356 1.420518 37.366793
-0.146897 -0.805201 11.236219
-0.206129 0.173833 12.745896
1.614348 -0.138665 23.714809
0.557996 -1.618589 39.624643
-0.500765 0.051569 20.773672
-0.474406 0.001499 20.096482
-0.174869 -0.099064 7.368550
0.012067 0.008715 0.043940
1.024784 -0.012707 1.203204
-0.205224 -5.120000 36.190417
0.166642 -0.078980 6.238917
-0.074767 0.003724 1.091644
-0.027125 -1.230459 10.434915
0.160869 0.322174 19.198530
0.992174 -0.001420 0.996896
0.034518 -0.050410 0.735429
-0.000928 -0.000890 0.000328
-0.008796 -0.426572 19.151793
2.777248 -3.845102 35.168118
-1.097729 0.740067 14.203205
-0.019777 0.435941 19.468423
-0.197532 -0.033697 7.026213
0.548136 0.017257 19.905576
0.206193 0.144256 11.179579
0.202298 -0.161285 11.824512
0.032624 0.061756 0.957651
0.714113 -0.609064 30.859163
-1.043822 0.206902 8.834074
0.267039 0.027290 11.287255
0.958724 0.368221 18.152699
-0.102512 0.016886 2.070651
0.151908 -0.024428 4.360800
0.017270 0.044859 0.455730
-0.052930 -1.159844 6.529411
-0.022803 -0.091942 1.734153
1.327278 -0.253915 26.739113
0.148307 0.042231 4.410175
0.194800 -0.254130 16.962755
-0.004834 2.486543 26.151804
-0.185987 1.955142 10.337275
Iteration 23:
0.146279 -4.182983 27.365903
-0.115668 -0.046955 2.974376
1.580532 -0.340767 36.760018
-0.282072 -0.305931 25.617046
-0.196635 -0.018771 6.817947
-0.387138 -0.004694 17.743524
-0.040044 0.150317 4.477333
-0.010100 -0.018814 0.090372
-0.042167 -0.007634 0.362259
0.044942 -0.001354 0.398432
0.498748 0.130494 23.442657
-0.013909 0.032982 0.253406
-0.977472 0.086621 2.507835
0.843202 0.908667 7.611517
-0.092586 -0.080748 2.919684
0.183135 0.262528 16.810089
-1.600435 0.274607 32.250838
3.108904 0.912150 14.233555
0.059435 -0.076112 1.820419
0.015992 0.010658 0.073224
1.056375 0.617729 19.504968
1.354870 -0.219316 26.090373
0.382958 -0.526668 37.699626
-1.049729 -0.039360 1.891926
-0.154354 -0.379547 21.783664
0.311763 -0.977019 14.939826
1.589037 -1.668283 38.695549
0.795000 0.628784 25.138473
-0.125652 0.157934 7.531270
-0.315738 0.442701 33.668561
0.179895 -0.023929 5.881989
0.853770 0.630759 21.869565
-0.218764 -0.530310 28.198272
-0.088934 0.019885 1.607272
-0.774149 -0.461499 29.009606
0.657295 0.629765 33.185836
-0.081735 -0.086952 2.759898
-1.180321 -0.602244 25.522795
1.879999 -0.411149 24.895540
-0.129260 0.243841 12.809964
-0.136217 -0.088813 4.987861
0.807063 -0.113943 9.610402
0.013128 0.003788 0.037016
0.087568 1.299341 16.222570
-0.263857 -0.021113 11.027470
0.602394 -0.240032 27.795414
0.129419 0.174480 8.606158
-0.108197 -0.349951 18.232725
0.009778 0.052059 0.551873
-0.194332 0.034565 6.847060
Iteration 24:
-0.000893 0.041839 0.345457
1.149116 1.365866 23.917208
0.046585 -0.322511 14.931524
-1.345876 -0.001283 17.477976
-0.671213 0.016152 15.252871
0.029516 0.008944 0.188214
-0.032512 0.512873 20.439328
-0.315788 -0.148750 18.197522
0.053610 0.011903 0.592942
-0.052132 0.169223 5.702795
-0.029740 -0.033873 0.401746
-0.074834 -0.402300 19.426925
-0.020288 -0.648136 16.473845
0.123007 -0.055864 3.468902
-0.028510 0.075975 1.284521
-0.069462 -0.022062 1.038624
0.522287 -0.326599 34.910783
-0.054124 0.206480 7.917765
0.587834 0.389776 36.709017
-1.869303 2.328361 26.829136
0.273826 -0.679968 26.288383
-0.734021 0.413293 30.264258
-0.015747 0.112473 2.456652
0.019723 -0.001284 0.077401
0.403850 0.848582 23.307587
-0.049867 -0.039188 0.792487
-0.438190 -0.112250 21.845638
0.172222 -1.005441 6.351671
-0.026358 0.057307 0.782075
-0.009781 -0.196903 6.783133
0.175954 -0.023580 5.654675
0.034562 0.383247 17.810771
0.008544 0.155699 4.454272
1.117332 0.240294 13.293279
-1.217040 0.004366 9.428833
-1.289980 -0.993226 15.145313
0.570866 0.671782 34.521251
0.279614 -0.130670 15.130511
0.104347 -0.644915 18.633448
-2.220233 0.667941 28.446626
0.583287 -0.531992 39.083597
-0.122453 0.002737 2.833180
-1.186821 0.337688 22.891371
0.184058 1.825355 14.780308
0.096128 -0.508648 22.022456
-0.535975 1.161566 26.107202
0.077401 0.801974 8.600681
-0.002375 -0.008151 0.014298
0.251873 -0.063372 10.967456
-0.309888 0.018414 13.837904
Iteration 25:
-0.138848 0.015933 3.639752
-0.311400 0.086118 15.295804
0.220688 0.041699 8.560395
0.289990 -0.117133 15.172327
-0.152174 1.228699 14.431681
-0.092602 -0.016243 1.706337
-0.429763 0.027803 19.379589
-0.011327 -0.000835 0.025579
0.027223 2.603900 24.870692
0.355867 0.620449 33.953974
0.712584 -0.613516 30.775958
-0.066214 0.031433 1.052773
-0.384152 -0.756690 27.765719
-0.519189 1.112471 23.829312
-0.314192 0.410189 32.641444
-0.271202 -0.043646 11.777362
-2.497862 0.747904 36.929477
-0.059491 -0.211000 8.312590
0.701974 0.864275 17.632858
-0.081284 1.056259 3.016651
0.356417 0.022929 16.430340
-1.623275 -1.161055 25.828162
-0.005615 -0.004682 0.010602
0.119596 -0.018252 2.773299
0.091117 -0.245143 11.357813
0.051001 -0.029753 0.686769
0.117969 -1.564230 24.280949
-1.268415 -0.744922 23.637286
0.762537 -1.065117 11.754420
2.029702 -0.149084 8.391260
0.014751 -0.003782 0.045973
-0.074216 0.057118 1.713559
-0.039449 -0.117658 2.931406
0.039259 0.034794 0.543452
0.111306 0.279687 14.292525
-1.476800 -0.074534 23.157107
-0.016161 -0.056285 0.673787
-1.710969 0.298795 28.462626
-0.090160 0.023231 1.677109
0.202689 -0.068707 8.034214
0.064116 0.338541 16.199892
0.068295 0.014951 0.955625
-0.322220 -0.126977 17.520837
-0.002980 0.040351 0.323064
-0.246712 2.930125 19.388301
0.165593 0.106028 7.118570
0.004205 -0.025970 0.137015
0.119853 -1.117385 6.565735
-0.012771 -0.013167 0.066718
-0.646999 0.144572 20.318519
Iteration 26:
-0.093821 1.191405 9.517005
-0.018771 -0.033273 0.288666
-0.059846 0.000271 0.702267
-0.308308 -1.053263 15.341378
0.014554 -2.140798 8.289469
0.455043 0.375385 37.039836
-0.068874 -0.248451 10.891009
-0.013741 0.003334 0.039644
1.390069 0.092453 21.289055
0.080960 0.016471 1.326468
0.462883 0.061454 20.683575
0.268631 0.097724 13.076299
0.033782 -0.082408 1.543181
0.053939 1.126766 4.849171
0.183995 -0.124842 8.941996
1.568515 -0.014266 21.588182
0.193402 -0.010706 6.578481
-0.119036 -0.095484 4.438578
-1.432104 0.217317 29.162823
0.227383 0.170676 13.884262
-0.152759 1.707558 19.837557
0.030457 -0.448268 19.860806
-0.018163 -0.000606 0.065451
0.045780 -0.108680 2.667014
-0.042502 1.280796 13.919619
-0.093021 0.002557 1.669896
0.088985 0.001449 1.531040
-0.324594 -0.278991 26.511854
1.290918 -2.493212 40.416207
-0.000405 -0.034965 0.241605
0.139623 0.254234 13.957699
0.496690 -0.004679 20.248882
1.453764 0.499194 41.943470
-0.142634 -0.345743 19.553430
-0.089905 -0.299513 14.712396
1.725675 0.169323 19.674343
-0.041057 -0.115929 2.883648
-0.008643 -0.037078 0.286341
0.180432 -0.014230 5.839486
-1.284783 -0.832510 19.556741
0.265198 0.003410 11.026133
-0.166750 0.138322 8.596340
0.441536 -0.072212 20.544822
-0.118428 0.016778 2.712857
-0.463743 0.018721 20.026143
-0.057259 0.071402 1.638184
0.095289 0.463183 21.696648
-0.151538 -0.104923 6.330073
0.038486 -0.012716 0.324487
0.754780 -0.982249 11.296326
Iteration 27:
3.941341 0.568954 35.605479
0.008749 0.142064 3.761582
0.895581 -0.176550 8.456433
0.029517 -0.015500 0.219985
0.013996 0.007383 0.049650
2.688872 -0.119516 23.680903
-0.021541 0.011901 0.120001
0.001169 -0.060229 0.711430
0.970871 -1.298278 15.782214
0.043031 -0.023398 0.473548
0.021649 -0.033531 0.315080
0.003610 0.160535 4.698503
1.302827 -0.602049 33.332270
0.103894 -0.002375 2.067966
-0.322811 -0.019995 14.600343
-0.147500 0.008574 4.032149
0.005571 0.049891 0.495960
-0.166542 -0.879820 8.513097
-1.530892 -0.427197 41.310229
-0.240725 -0.016276 9.528019
-0.493765 -0.014950 20.280444
-0.005850 -0.032704 0.218235
1.530697 -0.157590 26.696959
-0.130909 -0.056466 3.839403
0.260165 -0.866096 14.791427
0.235605 0.803845 16.479436
0.184630 0.690717 20.157690
1.021029 0.623378 18.661032
-0.077460 -0.614725 19.057573
-0.148193 -0.616239 21.881799
0.077582 0.286248 13.510637
0.015745 0.026793 0.191224
1.241380 -0.008626 11.014439
-0.292897 -0.154557 17.128595
0.054337 -0.016168 0.631941
0.024531 -0.006559 0.127688
-0.079692 -0.005402 1.239767
-0.095196 -0.152089 5.997141
0.121944 0.794467 10.682740
-0.173964 -0.329008 20.303519
0.275403 -0.136451 15.139379
-0.189347 0.119573 9.022760
0.070338 -3.727903 26.246930
-0.055477 -0.046717 1.034366
0.084062 -0.058254 2.035625
1.321140 0.374588 33.260957
-0.452442 -0.168206 24.873852
-0.012276 -0.000560 0.029943
0.278108 0.676149 26.766903
-0.036954 -0.376625 17.554455
Iteration 28:
0.013255 -0.001918 0.035564
0.004070 0.037694 0.283861
-0.234648 -0.168529 14.222010
0.000852 0.011558 0.026634
0.073289 -0.539666 21.029280
0.059535 0.392300 18.645408
-0.041349 0.016278 0.389833
-0.384088 -0.037758 17.892160
-0.035087 0.058171 0.907182
-0.108124 -0.049203 2.708444
2.927037 0.091685 11.222432
0.000852 0.005504 0.006153
-0.562621 -0.019154 19.625115
-0.008198 0.013016 0.046922
0.126598 0.150452 7.184093
-0.319407 0.064632 15.143514
-0.445902 -0.633417 36.715307
-0.811561 -0.091994 8.519356
-0.010251 0.061617 0.764762
-0.267926 -0.049730 11.682386
0.370855 0.764929 26.670558
0.049796 -0.077595 1.659125
0.007045 2.137876 8.103867
-0.025324 0.705991 13.355475
0.024492 0.016605 0.173429
-0.009455 0.004570 0.021874
0.577288 0.037377 19.453046
-0.609378 0.297816 31.149370
-0.059925 0.167760 5.791809
-0.026083 0.234055 9.189251
0.049179 -1.175993 7.374781
-0.125514 0.059270 3.656526
-0.113465 -0.039410 2.754884
0.325471 -1.534857 36.789088
0.064159 0.306029 14.347512
0.007710 -0.001138 0.012046
0.531139 1.116179 23.885273
1.026438 0.025044 1.315409
-0.201740 -0.112976 9.482851
-0.355275 -0.041720 16.612292
-0.041748 -0.583640 19.335044
-0.020123 0.060680 0.801957
-0.128386 0.005592 3.103650
0.176417 -0.800419 13.096201
-1.375529 0.672790 34.102433
1.403186 -0.697673 33.890801
0.427998 0.024524 19.296255
1.284934 -1.327930 30.294959
-0.037666 -0.035585 0.530349
-0.646614 2.320893 36.161808
Iteration 29:
-0.053845 0.023141 0.675817
-0.030262 0.009270 0.198187
-0.014648 -0.002946 0.044257
-0.026154 0.053492 0.697790
0.272008 -0.599285 29.928052
-2.750576 0.678946 32.308051
0.064521 0.810477 7.762473
-0.510203 2.461755 46.012666
-0.036659 0.028970 0.431484
-0.047286 4.037614 17.020658
-0.449115 0.447943 39.365436
-0.138302 -0.018425 3.630314
-1.186841 -0.174990 13.033702
0.026220 0.095451 1.890355
-0.026941 -0.245118 9.897005
1.176710 -0.038317 7.230604
0.080824 0.150051 5.415784
0.013699 -0.001360 0.037574
-1.071948 0.144055 5.998494
-0.013343 0.226919 8.641641
-0.078438 -0.019892 1.274619
0.428843 0.347896 35.092391
0.097789 -0.714220 14.577845
0.094163 0.069209 2.644083
-0.117208 1.280070 16.121822
2.266891 -1.244511 27.402063
0.296676 0.027691 13.130620
-0.014778 -0.006786 0.052429
-3.387721 0.162042 33.866510
-0.070491 -0.021707 1.063210
-0.213559 2.098712 14.043042
-0.010815 0.095031 1.762534
-0.887577 -0.034924 3.421612
0.421363 0.605277 37.238783
-0.023481 -0.069873 1.062411
0.162097 0.025785 4.911350
-0.664729 0.003261 15.549056
-0.000627 0.046851 0.432423
-0.219935 -0.238065 17.478072
-0.215204 -0.007657 7.888994
0.725044 0.380337 29.536132
0.001822 0.048273 0.459450
-0.003865 0.044270 0.389290
-0.147932 -0.005435 4.045261
0.112953 -0.428994 21.632434
-0.578572 0.001688 19.141262
-0.004832 0.013101 0.038664
-0.548875 0.520580 40.020956
0.173386 0.034762 5.638819
-0.019003 0.082785 1.400980
Iteration 30:
1.316227 -2.423568 40.517121
0.325065 0.210519 22.238212
-0.145407 -0.257730 14.464264
-0.437473 0.424434 38.503527
-0.032022 1.950527 4.486560
0.115486 -0.018822 2.602666
-0.027161 -0.015083 0.191102
-0.003694 0.106435 2.168058
-0.066243 -0.156727 5.351931
0.084169 0.086426 2.819200
0.463658 0.042891 20.318181
-0.024928 0.000450 0.123068
-1.979176 0.164142 8.892833
0.009950 -0.000842 0.019776
0.299902 0.036448 13.436660
-0.232072 0.806906 16.081058
-0.086445 -0.011054 1.470847
0.019803 -0.055076 0.673542
0.179315 0.011647 5.762333
0.060860 0.006124 0.733410
-0.064349 -0.138474 4.381795
0.087652 -0.263742 12.418203
0.023238 0.029885 0.283608
0.642839 0.254788 27.014746
-0.039692 0.033701 0.535438
-0.062805 -0.037240 1.046373
-0.067899 -0.705792 14.141131
0.082533 0.010820 1.344737
0.072919 0.038983 1.336646
-0.011275 0.017617 0.086721
0.183945 1.197775 14.213450
-0.058138 0.079757 1.899115
0.007198 -0.000798 0.010403
0.096933 1.022316 2.950740
0.157113 0.001685 4.514736
0.000541 -0.003023 0.001871
-0.051605 0.038353 0.814165
-0.011378 1.977143 4.037717
-0.323353 2.582447 39.908988
1.794892 0.279517 22.360358
-0.071478 0.071358 1.990263
-0.383882 0.815208 24.282910
-1.214470 0.009093 9.277444
-0.086974 -0.018708 1.533302
-0.941509 -0.370419 18.556034
0.113738 1.309067 17.799957
-0.153728 0.057091 4.976670
-0.004433 0.001504 0.004347
-0.007509 -0.011701 0.038334
-0.058320 -0.063378 1.453788
Iteration 31:
-0.020798 0.077977 1.268184
0.017037 -1.879825 6.309120
1.567711 0.393558 39.566879
0.107139 0.044980 2.591774
0.020684 -0.031408 0.279836
-0.002006 0.121361 2.784658
0.860807 0.133958 7.683621
0.023045 -0.008147 0.118344
-0.236387 -0.157598 13.741337
0.011066 -0.025674 0.154776
-0.088483 -0.028621 1.675943
0.031841 -0.028770 0.364240
-0.115111 -0.024516 2.635755
-0.087765 0.372289 18.578203
-0.191287 0.048548 6.894673
0.049244 -0.020841 0.563344
0.366995 -0.022685 16.943216
-0.061331 -0.523475 20.902567
-0.014169 -0.001414 0.040202
-0.000265 -0.036422 0.262056
0.389251 0.053718 18.393659
-0.967015 -0.143938 4.988179
0.469988 -0.123301 22.912675
0.328828 -0.027341 15.008940
0.024411 -0.476357 20.234766
-0.371319 -0.930368 18.851022
0.067321 0.049285 1.363949
0.043862 0.017076 0.437081
0.043432 0.070194 1.333792
-0.005195 -0.000692 0.005449
-0.484386 0.272613 31.676922
-0.102815 0.423106 21.060024
0.089017 0.006802 1.540891
0.346140 1.998297 19.793531
-0.068241 -0.124681 3.840186
-0.021873 0.004463 0.098716
0.003913 0.016469 0.056800
0.394685 -0.136158 21.505329
-0.043262 0.042238 0.720928
0.000726 -0.035872 0.254316
-0.337490 -0.010206 15.359018
0.406050 1.014040 19.539755
-0.020980 1.567748 21.652633
-0.155440 0.555252 24.137951
1.436658 -1.450669 42.910334
0.065688 0.881516 4.266512
0.119771 0.019214 2.787986
0.429602 1.240992 30.196510
2.160227 0.495970 29.563120
-0.238167 -0.789958 17.453590
Iteration 32:
-0.001279 -0.000687 0.000418
1.895298 0.008080 5.692100
-0.009574 -0.001381 0.018558
-0.013196 -0.020909 0.121138
0.000504 -0.001131 0.000304
-0.086775 0.029379 1.628182
-0.092846 -0.014301 1.703058
0.338246 -0.042829 15.741058
0.013328 -0.034925 0.276240
-0.013611 0.258859 10.660109
-0.001942 0.008618 0.015480
0.012958 -0.011868 0.061224
-0.088362 -0.035740 1.762192
0.004608 -0.004064 0.007489
-0.053657 -0.034783 0.804895
-0.172917 -0.129981 8.544356
-0.159108 -0.373551 21.765754
1.771438 0.843133 16.982538
-0.045111 -0.488724 20.614803
-0.339801 0.018570 15.531524
0.028787 -0.048506 0.627162
-0.011068 0.049360 0.503808
0.140736 0.146226 7.634598
0.114054 -0.018418 2.539925
1.237490 0.920059 12.827847
-0.001849 -0.911532 2.337103
-0.288396 -0.117495 15.089583
0.152460 -0.009154 4.287756
1.077026 -0.229115 11.052424
-0.007980 0.007512 0.023826
0.272111 1.373771 30.362382
0.002666 -1.219576 9.588796
-1.299770 -0.211965 22.443659
1.225347 0.812980 16.764937
-1.068672 -0.523460 22.224154
0.024881 0.008636 0.137364
0.025860 0.275699 11.816108
0.282004 -2.434750 37.176163
1.320754 0.013354 16.080370
0.002467 -0.005660 0.007563
-0.118111 -0.017262 2.702580
0.564275 0.367889 36.397459
0.030689 -0.061827 0.935211
-0.492780 -0.652430 36.411842
0.060880 0.018234 0.792328
-0.044498 -0.267568 11.563483
-0.020820 0.008891 0.101551
-0.006328 0.589404 18.818638
-0.023836 -0.178765 5.816599
0.035900 0.145720 4.182601
Iteration 33:
-0.027058 3.495471 32.359172
0.361671 0.824979 22.727475
-0.044633 0.006098 0.400020
0.007892 0.001530 0.012817
-0.701345 -0.122014 16.313939
-0.000438 0.023271 0.107287
-0.577963 -1.103805 22.429061
-0.079359 -0.027076 1.368984
-0.065916 -0.063443 1.637881
0.113892 -0.490577 22.689166
-0.040931 -0.038973 0.630399
-0.012463 0.611699 18.041606
-0.289780 -0.801294 20.032181
0.158806 0.850280 9.434669
-0.020140 -0.019547 0.156079
0.031349 -0.046020 0.611601
-0.006085 0.024408 0.125309
-0.007603 -0.021854 0.106068
-0.016168 -0.073507 1.104953
0.015390 0.071830 1.053391
-0.073950 0.000141 1.065651
-0.016012 0.002897 0.052485
0.003910 -0.733890 11.552116
-0.004859 -0.001102 0.004924
-0.168094 0.777854 13.969940
0.012695 -0.036252 0.291561
-0.023683 -0.104143 2.187485
0.014037 -0.005141 0.044306
0.147126 0.054325 4.578528
0.215505 0.039271 8.200428
-0.000757 -0.004039 0.003350
-0.222156 -0.000312 8.308814
-0.055466 -0.612509 18.583083
-0.030728 -3.151888 14.339699
0.682048 1.099757 17.716547
-0.957425 -0.007352 1.283054
-0.616976 -0.066118 18.654015
0.012150 -1.434131 21.241720
-0.054098 0.011966 0.603469
0.019411 -0.178410 5.758500
-0.120766 -0.004127 2.761330
1.849733 0.093075 9.227705
-0.404600 -0.170113 23.638003
1.204606 -0.115440 11.167899
-0.149999 1.003036 5.152501
0.015846 0.049663 0.535160
-0.312013 -0.006331 13.903832
0.483771 0.376041 37.440646
0.001384 0.017736 0.062726
-0.505265 -0.040753 20.577533
Iteration 34:
0.000011 -0.002865 0.001629
-1.289682 -0.230600 22.968017
0.048536 0.032283 0.669831
-0.055255 -0.428982 19.804573
-0.013209 0.000139 0.034601
0.062196 0.002717 0.759234
-0.241937 0.968659 10.683672
-0.914143 0.189745 8.595619
0.003120 0.017054 0.059579
0.006294 -0.000757 0.007971
-0.640192 1.002315 17.780488
0.228304 -0.032770 8.905418
0.010849 -0.004519 0.027393
-0.008396 0.011571 0.040533
0.193452 0.068940 7.487027
0.094538 -0.716729 14.310876
0.879740 0.056112 4.113700
0.343472 0.197452 22.456050
0.002156 3.220792 18.549499
0.085234 0.407893 19.945294
-0.318833 1.681798 31.276736
0.010764 -0.027298 0.170457
-0.018098 -0.026864 0.207748
-0.022689 0.319637 14.441266
-0.040571 0.010577 0.346988
-0.212738 0.729908 19.517225
-0.526279 -0.263130 31.034219
-0.035456 0.000644 0.248467
0.372886 -1.383097 36.450015
-0.019929 0.041873 0.424541
-0.045985 -0.036531 0.680216
-0.000389 -0.021632 0.092725
0.008714 0.024155 0.130594
-0.778014 0.012404 8.884706
0.016675 -0.003337 0.057326
