Iteration 0:
-0.374111 0.002397 2.588999
-0.013970 0.008507 0.053372
0.403522 0.031031 2.747975
-0.075108 0.168808 1.241384
-0.575148 -1.297443 5.802090
-0.134026 0.075194 0.970774
0.181560 0.061830 1.296924
-0.185198 -0.350134 2.899557
1.434214 0.065991 5.393679
-0.005882 -1.589271 5.664842
1.075707 0.497615 4.858664
-0.006954 0.560026 3.206013
0.232138 -0.054117 1.686763
-0.087071 0.096317 0.769914
-0.198975 -0.049771 1.406226
0.001663 -0.028283 0.101369
1.412269 -0.092520 5.354212
-0.078935 -0.378279 2.699738
-0.004971 0.038152 0.147768
0.020561 1.828252 5.196191
-0.231879 -0.136204 1.995578
-0.006554 0.836979 2.813887
-0.599049 -1.985532 6.706278
-0.279389 -0.076242 2.099073
-0.262629 0.944228 3.769587
0.171696 0.421258 3.148844
0.021113 0.050665 0.233702
0.066211 0.196629 1.434131
-0.011031 0.016644 0.067065
-3.315220 0.681283 9.661092
-0.175391 0.918913 3.257282
0.468122 -0.543391 4.268909
0.003227 -0.067889 0.310679
0.348901 -0.393139 3.645762
0.054371 -0.062325 0.408075
Iteration 18:
0.004313 -0.321173 2.278552
0.838729 -0.045410 2.853352
0.020120 0.126339 0.745225
0.697330 0.106674 3.359465
-0.101771 0.008196 0.544036
-0.521438 -0.034389 3.150113
-0.000329 -0.465580 2.981009
-0.248777 0.044413 1.797069
0.039243 0.191249 1.317887
0.241030 -0.060707 1.773133
0.139457 -0.496397 3.289359
-1.227068 -0.079635 4.244522
0.080938 -0.143485 1.068344
0.014274 -1.532304 5.606723
-0.064220 0.033505 0.339486
-0.099206 0.059091 0.650775
-0.392073 -0.869058 4.289097
-1.237444 -0.069849 4.298215
-0.129654 -0.006990 0.759824
1.288836 -0.639849 5.756674
0.152765 -0.178563 1.717047
-0.102625 1.225368 4.299942
-0.033717 -0.244686 1.747001
-0.033291 0.044631 0.238336
0.002448 0.240982 1.692458
0.044842 -0.004711 0.180776
0.203131 1.384064 5.512004
-0.093412 -1.037796 2.993371
-0.054955 -0.523966 3.177824
0.011793 0.150815 0.937227
4.351649 -0.275942 11.238911
0.084517 0.227795 1.743993
0.076720 0.023378 0.389904
-0.063174 0.269017 1.990699
-2.078169 0.195171 5.990501
0.135430 -0.187797 1.680327
-0.025869 0.222768 1.559204
-0.011450 -0.119838 0.684360
0.068998 0.613799 3.311990
0.005563 0.101202 0.538453
0.108401 0.011150 0.595785
0.058590 -0.062523 0.428682
0.032598 0.223889 1.577672
0.008720 0.001936 0.027387
-2.218258 -0.141343 6.599310
-0.097785 -0.230968 1.818131
0.009155 -0.099397 0.527207
0.041232 -0.044062 0.265351
0.229213 -0.040276 1.633954
0.033866 -1.080415 3.028421
Iteration 19:
0.055955 -0.928471 2.674769
-0.945782 -0.034065 2.612366
-0.029535 0.305091 2.187143
0.108749 -0.081652 0.821061
0.030877 -1.275670 4.513249
-0.198093 0.010092 1.338278
-0.071762 0.812839 2.997138
-0.259607 -0.032633 1.861748
0.128267 0.161893 1.455274
-0.029020 0.126208 0.758904
0.190214 -0.134925 1.694715
0.117416 1.886778 5.295843
0.115275 0.000287 0.644048
3.204898 -0.234188 8.813814
0.166479 -1.582611 5.916513
0.116706 0.170578 1.452550
0.166517 -1.796343 5.739148
0.757623 -0.016850 3.066887
0.231755 0.012920 1.621252
-1.383891 -0.027106 5.146394
5.000000 -0.743416 11.318287
-0.087416 0.028216 0.470578
-0.130470 0.219322 1.879195
0.041105 0.002933 0.161153
0.259337 1.479250 5.953755
0.006614 0.233731 1.634550
1.072652 -0.004119 2.951127
0.013288 -0.043264 0.181699
-0.037710 0.241272 1.726175
0.407632 -1.026324 4.532130
-0.251711 -1.097966 4.167446
-0.132675 0.093253 1.049026
0.034210 0.029427 0.181130
-0.244683 0.027362 1.738501
0.010424 0.245159 1.728232
-1.034593 0.075054 2.903380
-0.300355 -0.010842 2.141000
0.010975 -0.083612 0.417360
0.150189 -0.030733 0.956742
0.090486 -0.053406 0.569705
-0.226774 0.417294 3.320695
0.013660 0.023089 0.094947
0.022372 0.001320 0.076705
0.381473 0.784608 4.268497
0.360407 -0.020497 2.521058
0.005533 -0.057225 0.248284
-0.002031 0.056118 0.240653
-0.363992 0.007703 2.535317
-0.168176 -0.280467 2.459478
-0.403054 0.114083 2.901240
Iteration 20:
0.016636 1.976735 4.899535
2.792750 -0.105800 7.555353
0.098871 -0.018859 0.533772
0.060982 0.260566 1.922907
0.137171 -0.001087 0.819514
-0.005103 0.064742 0.292192
-0.104394 0.081896 0.793323
1.549538 0.055969 5.662909
-0.126376 0.454431 3.130029
-0.240821 -0.079820 1.827552
-0.042789 0.024080 0.201990
-0.761801 1.089945 4.564015
-0.100699 0.071115 0.714627
-0.003451 0.018280 0.061805
0.023247 0.212732 1.472796
0.005169 0.648927 3.246851
0.228123 -0.607860 3.747446
0.145544 0.248822 2.155429
0.099916 -0.014882 0.536267
-0.009276 -0.123101 0.708583
1.419585 -0.116574 5.430794
-0.452250 -0.019869 2.939933
-0.928116 -0.356467 4.191589
-0.067578 -0.112352 0.778337
0.012890 0.028328 0.113640
0.013745 -0.149009 0.923659
0.022933 -1.229296 4.160196
0.089237 -0.038003 0.508266
-0.128162 -1.137040 3.747695
-0.004587 0.082710 0.407104
0.010260 0.082999 0.412580
-0.011098 -0.128430 0.752456
-0.069217 0.022349 0.341032
0.432472 -0.012031 2.861445
-0.011819 0.221311 1.534557
0.090737 0.018457 0.475297
-0.285464 0.036133 2.058370
0.258111 -0.007679 1.829157
-0.406881 1.059719 4.634931
-0.434475 0.138144 3.093410
0.112166 -0.292612 2.303042
-0.631527 -0.018265 3.256643
0.370448 1.213851 5.210229
-0.005296 -0.343640 2.418260
0.094942 -0.038592 0.548885
0.198881 -0.058377 1.428544
0.099774 0.013560 0.533796
-0.021659 -1.053015 2.853649
0.788951 -0.089698 3.120063
0.082809 0.036319 0.460934
Iteration 21:
-0.253167 0.763309 3.835992
0.309492 -0.294024 3.163202
-0.110757 1.477379 5.604060
2.350383 -0.095383 7.252875
0.275500 -0.062931 2.037119
-0.017387 0.459369 2.963827
-0.396172 -0.007948 2.700783
0.141141 0.153802 1.477802
0.202650 0.010674 1.377266
-0.072451 0.002271 0.339056
0.099259 -0.328139 2.479333
-0.029460 -0.762083 3.065251
0.303324 0.003097 2.159473
-0.199795 0.038863 1.388744
0.533125 0.023634 3.166816
0.013106 0.042752 0.178904
0.032899 1.121419 3.311109
1.363333 0.040451 5.056553
-0.008820 -0.156831 0.985993
0.013753 0.014288 0.066538
-0.284217 0.291343 3.046490
-0.124007 0.046291 0.784941
0.425278 1.364143 5.916714
-0.326202 0.018864 2.316517
-0.024338 0.102859 0.571773
-0.127053 0.620711 3.446271
-0.044645 -0.046179 0.288595
0.024843 0.157769 1.010093
-0.172841 -0.067330 1.244509
-0.814699 -0.112275 3.131077
-0.061511 -0.566243 3.260281
-0.095584 -0.094608 0.809227
-0.003420 0.051987 0.218049
0.128226 -1.222939 4.371953
-0.128132 -0.025541 0.767824
0.427609 -0.112528 2.997312
-0.001170 0.079566 0.385195
0.088810 0.267495 2.053077
0.005840 -0.020540 0.072497
-0.035886 -0.002904 0.135982
0.008425 -0.085917 0.431030
-0.087864 -0.118482 0.920151
-0.007324 0.050581 0.212655
-0.082143 -2.922328 7.088417
0.655372 0.027768 3.253599
-0.055749 0.144281 0.974189
0.183255 -0.053599 1.286068
0.014351 -0.065765 0.306790
-0.004943 -0.065643 0.297574
-4.884867 0.201636 11.011493
Iteration 22:
0.050854 -1.323506 4.848099
0.005239 -0.012267 0.042460
0.414710 -0.103744 2.923483
-0.085394 0.010891 0.429408
0.042479 -1.159885 3.627773
0.042165 -0.000315 0.165920
-0.321468 -0.012848 2.282989
0.019761 -0.826820 2.854524
-1.980197 -0.080683 5.063995
0.094427 -0.045880 0.568333
0.041570 0.002338 0.163272
-0.061106 -0.050586 0.385115
-0.009747 0.047976 0.201077
-1.080053 -0.004620 2.996776
0.537710 -0.339218 3.966547
0.007621 0.052324 0.222338
0.037665 0.134387 0.842837
-3.489531 -0.113442 9.625326
1.488178 0.067576 5.559676
-0.057166 1.073126 3.038277
-0.070062 -0.009616 0.327929
-0.065249 0.028906 0.332524
-0.124025 0.383613 2.843016
-2.245764 0.151887 6.817866
0.380953 -0.059734 2.676042
-0.178514 -0.103814 1.445271
0.160061 -0.391314 2.992235
0.008973 -0.021100 0.078798
-0.344767 -0.049491 2.463538
0.014145 -0.071789 0.343580
-0.066934 -0.015470 0.315394
0.000986 0.064908 0.292012
0.167195 0.037661 1.112495
0.016067 0.042943 0.184783
-0.333928 1.237638 5.226068
0.028965 0.122081 0.726358
-0.000500 0.047646 0.194105
0.229948 -0.224740 2.454942
-0.092739 -0.027615 0.505822
0.017100 -0.007581 0.062199
-0.050464 0.040980 0.293287
-1.027410 -0.075019 2.874604
-0.044123 -1.014906 2.733684
0.010061 0.145285 0.889851
-0.182029 0.015293 1.204900
-0.007511 0.020766 0.075396
0.004059 0.105810 0.572243
0.262346 -0.000463 1.860654
-0.243765 0.282492 2.824812
-0.195048 0.009734 1.312185
Iteration 23:
0.044987 0.077074 0.453124
0.020205 -0.014381 0.086456
-2.644494 -0.236907 8.213207
0.173000 -0.015758 1.128296
0.090712 -0.099878 0.812815
0.158576 -0.037234 1.039604
-3.412493 -0.017636 9.301644
-0.013425 -0.429407 2.849535
0.092248 -0.435345 2.978315
-0.089748 0.006809 0.456601
0.584408 0.040477 3.254410
-0.026206 -0.169256 1.108990
-0.555240 0.073795 3.264138
-0.070263 0.000298 0.324991
-0.301424 1.339152 5.592994
-0.391711 0.017537 2.682740
0.052960 -1.053129 2.916282
-0.043614 -0.025459 0.209550
0.095620 -0.414009 2.900908
0.008021 0.127922 0.746377
0.063405 1.450274 5.444991
-0.062003 -0.033079 0.325761
-0.011712 0.354828 2.485218
0.370631 0.662642 4.208193
0.061458 -0.001871 0.271505
0.107036 -0.034585 0.624545
0.037757 0.182718 1.243134
0.011857 0.044102 0.183807
-0.372005 0.118107 2.770384
0.008569 0.116150 0.653472
0.109672 0.151270 1.272718
0.055146 0.444164 2.944239
0.151388 -0.024484 0.956165
3.461627 -0.040014 9.461871
0.051964 -0.132583 0.869347
-0.774064 0.015736 3.019142
0.007849 0.013361 0.050213
0.145989 -0.030913 0.922401
0.077388 -0.080978 0.624800
-0.485083 0.035830 3.058157
0.007241 0.089162 0.452746
-3.257810 -0.088639 8.612199
0.245575 -0.085065 1.880829
-0.124576 -0.277075 2.249577
0.019142 0.090745 0.476374
0.115348 0.089749 0.908723
-0.254900 0.006242 1.803701
0.048657 -0.018321 0.217591
0.029588 -0.046469 0.234961
-0.170012 0.002354 1.095871
Iteration 24:
0.044065 0.060250 0.354055
0.010719 0.013658 0.057116
0.004102 0.022826 0.079855
-0.700345 0.147066 3.484000
-0.196782 0.524806 3.523339
0.731458 0.042256 3.158243
-0.088539 0.091014 0.746112
-0.003486 -0.013039 0.043020
0.094809 -0.002985 0.491029
-0.308091 0.002749 2.191891
0.007386 -0.037112 0.144718
0.033885 0.019783 0.151537
0.008416 0.803199 2.924650
0.094507 -0.019232 0.502995
0.017654 0.040806 0.177635
0.202230 -0.000134 1.370779
-0.804637 -0.099993 3.111787
0.011893 -0.067436 0.313943
-0.017891 0.415513 2.792833
-0.332338 0.006011 2.349619
0.021512 0.758255 3.068419
-0.002748 0.045175 0.181646
0.491667 -1.026393 4.697718
2.713262 0.000849 7.621249
0.050020 0.082866 0.507720
-0.012384 0.033031 0.132604
0.077593 -0.229055 1.729851
0.029266 0.008643 0.110930
-0.035914 -0.109443 0.645693
0.025281 -0.601002 3.253986
0.018221 -0.007812 0.066511
0.000398 0.051764 0.216217
0.090322 0.207193 1.606416
-0.282754 -1.044506 4.096287
-2.261256 -0.061445 6.659981
0.030526 -0.012795 0.122556
-0.181232 0.014153 1.197168
-0.401244 0.014661 2.726924
0.010371 0.122719 0.706289
0.339555 -0.019151 2.399286
-0.086626 -0.485277 3.132774
-1.861232 -0.140403 5.462905
0.014470 -0.081572 0.407361
0.067836 0.010977 0.315432
1.104932 0.008955 3.165741
0.045062 0.936273 2.639941
0.130576 0.003363 0.766020
0.007749 -0.034532 0.133121
0.019087 -0.091354 0.480549
0.923390 0.050246 2.664609
Iteration 25:
0.014316 -0.149008 0.924148
-0.056603 -2.011168 5.039691
0.372499 0.010073 2.581912
0.314600 0.016251 2.239911
0.383230 -0.074499 2.714851
-0.064327 0.357313 2.560256
-0.018530 0.638113 3.255499
-0.036852 0.043302 0.245096
0.385131 0.017648 2.650242
-0.004247 -0.032771 0.122287
-0.262846 0.604683 3.852255
-0.000826 0.108394 0.591190
0.356516 -0.094630 2.625246
-0.282771 -0.080109 2.133514
-0.190934 0.072329 1.408816
0.433568 0.014318 2.866633
-0.045418 -1.731474 5.538869
-0.004393 0.018909 0.064912
0.010038 0.003257 0.032812
-0.003307 0.200629 1.357469
-0.129671 0.603857 3.443863
0.050532 0.022208 0.235454
-0.080275 0.064739 0.555763
0.136137 0.019221 0.823052
-0.023487 -0.143137 0.886279
0.025545 0.797075 2.956174
0.049713 -0.050990 0.332046
-0.112485 0.022583 0.640788
0.013305 -0.030630 0.123908
-0.029264 -0.260202 1.861990
0.007759 -0.043209 0.174696
-0.007148 -0.027362 0.101152
2.549667 -0.074974 7.804838
0.069554 0.011998 0.327100
0.068221 -0.013387 0.320482
0.022200 -0.419698 2.813259
0.121394 -0.043207 0.755734
0.052359 -0.018956 0.238162
0.123499 -0.314067 2.475712
0.028317 0.135807 0.834395
5.000000 -0.087621 10.333283
-2.447785 0.074465 7.599395
-0.042599 0.424810 2.852464
-0.083603 -0.075472 0.629641
-0.040208 0.006193 0.158549
0.054156 -0.000104 0.229413
0.008336 -0.111854 0.620123
0.021335 0.010887 0.082959
-0.019226 -0.072822 0.357562
-1.030188 0.005883 2.736725
Iteration 26:
-0.018097 -0.001465 0.060106
0.031722 0.025030 0.157294
0.013064 0.008324 0.050193
0.127998 0.074152 0.921127
-0.010799 -0.988744 2.616533
-1.874647 -0.004995 5.030390
0.782190 0.031224 3.008734
-0.016532 0.688761 3.212110
0.055979 0.068283 0.446938
0.338989 0.018672 2.395571
0.021145 -0.010322 0.081237
0.008942 0.021677 0.080906
0.007461 0.942709 2.583535
-2.404842 -0.171318 7.657904
-0.141966 -0.751290 3.393691
-0.054431 -0.028501 0.271646
0.244959 -0.066934 1.820164
0.051907 0.036768 0.284758
0.015994 -0.008671 0.060251
-0.029968 -0.045849 0.233193
0.007030 -0.005604 0.027580
0.556225 -0.328907 3.971838
0.015156 0.247593 1.750255
-0.232005 0.008865 1.621256
0.158389 -0.459924 3.238951
0.300434 -0.022719 2.148868
0.065197 0.010302 0.298710
-0.013049 -0.054761 0.241528
0.014198 0.017357 0.076768
-0.588825 -0.194887 3.622483
3.963399 -0.132391 9.024808
0.140911 1.317103 5.016491
0.444256 -0.001516 2.905377
-0.060289 -0.050717 0.381487
-0.007050 0.082448 0.406536
0.007682 -0.066573 0.304854
0.186654 -0.066400 1.353573
-0.083075 -2.346353 7.208476
0.005578 0.044767 0.180905
0.005601 0.000455 0.016735
0.003984 0.003250 0.015246
-0.122415 0.009106 0.703025
-0.042401 -0.034934 0.234162
1.664879 0.114312 5.793387
-0.034127 0.000047 0.127242
0.015496 -0.925946 2.601878
0.003870 0.034922 0.131924
2.766954 0.102897 7.626629
-0.037370 -0.000150 0.142461
0.016640 -0.019219 0.089038
Iteration 27:
0.059751 -0.495064 3.114105
0.254195 -0.782454 3.822916
-0.012881 -0.021168 0.086368
-0.021076 0.025641 0.123001
-0.051345 0.036166 0.279902
0.010817 0.023497 0.090893
2.470133 0.005417 7.606554
0.011750 0.025881 0.101779
0.051754 -0.055038 0.360081
-0.774205 -0.208306 3.634287
0.066908 -1.059426 2.991908
0.283556 -0.444878 3.593410
0.010178 -0.012176 0.051581
-0.010035 0.014157 0.057083
0.052948 2.320446 7.019673
0.177423 0.002086 1.159168
0.491955 0.094490 3.167566
-0.217663 0.006831 1.501934
0.004840 -0.146805 0.900071
-0.000544 -0.089507 0.453053
-0.824416 -0.040795 2.889815
-0.251460 0.040403 1.810734
0.043658 0.064595 0.375847
-0.175146 -0.031093 1.166707
0.090888 0.013112 0.469633
0.007617 0.100184 0.531989
0.005554 -0.005715 0.024229
-0.025396 0.176353 1.167962
2.046808 0.083007 5.259092
0.055551 -0.017942 0.253519
-0.164181 -0.040988 1.094779
-0.229170 0.010017 1.598528
-0.093466 -0.084595 0.738471
-0.044597 -0.009004 0.182900
0.086395 -0.286496 2.177463
-0.292525 1.638241 6.277874
0.068151 0.142422 1.005174
0.021243 0.098047 0.531463
0.001265 -0.105977 0.572945
0.001341 0.035772 0.135012
1.780349 0.075006 5.456974
-0.001270 -0.016693 0.054796
0.029199 0.077998 0.410954
-0.147230 0.002929 0.903155
0.097050 -0.007367 0.508977
-0.008445 0.041527 0.166996
-0.251283 0.005831 1.775181
0.053466 -0.422230 2.855515
-0.036249 0.004573 0.138500
0.003520 0.108283 0.590774
Iteration 28:
0.076543 1.474729 5.536941
-0.609109 -0.116829 3.413453
-0.188005 0.401311 3.128376
-0.155880 0.027966 0.999203
0.084885 -0.359198 2.614939
-0.131356 0.019056 0.784058
-0.262433 -0.007185 1.862393
0.032072 -0.014092 0.131469
-0.447218 -2.665552 8.587639
0.014205 -0.501106 3.089076
-0.086274 0.000352 0.430570
2.314800 0.059152 6.996200
0.017824 0.610779 3.254164
0.033659 -0.010394 0.132367
0.002571 0.002513 0.010514
0.003414 -0.010228 0.033592
0.033861 1.341384 4.932607
1.263038 0.073462 4.492921
0.351083 -0.006255 2.462151
-0.110135 0.014388 0.611976
-0.009654 -0.045032 0.185801
-0.081865 0.048225 0.494621
-0.023468 -0.150433 0.946713
-0.288816 0.020609 2.065613
-0.012120 -0.006332 0.043649
-2.727196 -0.272081 8.275699
0.002353 -0.045353 0.182447
0.048972 0.032018 0.254539
-0.071116 0.011925 0.336767
-0.640472 0.133346 3.468525
-0.181820 0.111644 1.509394
0.029292 -0.031795 0.171430
-2.464035 -0.006015 7.590483
0.017191 0.022008 0.099645
0.023469 0.010466 0.090179
-0.002071 0.022254 0.076461
-0.113850 -0.048399 0.714958
0.003495 -0.055800 0.239269
-0.022060 0.051502 0.240148
0.009978 0.005581 0.035815
-0.037620 0.001928 0.143893
0.059706 -0.336236 2.430786
-0.008801 0.104730 0.566421
-0.357286 0.063423 2.558393
-0.002248 -0.041017 0.160504
0.000611 0.063317 0.282404
0.005054 0.054140 0.230652
-0.014933 -0.315865 2.247519
0.184107 0.820899 3.444933
0.011981 -0.006685 0.043811
Iteration 29:
0.589415 -0.098907 3.355733
1.215532 0.076610 4.148458
0.464634 0.113071 3.129074
-0.069943 -1.429125 5.380858
0.008298 0.051700 0.219511
0.045205 -0.002589 0.181748
0.032704 0.558129 3.216002
0.012799 0.005942 0.045208
0.016729 -0.088400 0.456638
-0.823235 -0.055245 2.922825
0.030699 0.021705 0.143619
-0.222011 0.034822 1.565787
-0.075414 -0.123662 0.895079
-0.059073 -0.064509 0.441184
-0.070650 -0.043175 0.408333
0.162839 0.037184 1.075035
0.386693 -0.043990 2.681417
-0.015292 0.036541 0.153338
0.055926 0.062206 0.414563
-0.004741 -0.009460 0.032908
-0.179931 0.447589 3.266204
0.047157 1.098764 3.176118
0.168223 -0.004462 1.081023
-0.101227 0.085162 0.790272
-0.320311 0.055101 2.324286
0.008134 0.014582 0.054635
-0.681094 -0.334378 4.123577
0.072303 -0.001942 0.338047
-0.001596 -0.065758 0.297242
0.001375 -0.035049 0.131642
0.014971 -0.012616 0.065555
0.087489 -0.052272 0.545827
0.384164 -0.002332 2.640890
-0.002032 0.131959 0.777011
-0.006333 -0.090760 0.463461
0.000484 0.008273 0.025266
-0.068307 -0.062284 0.476636
-0.001846 0.000749 0.005739
0.016961 -0.045404 0.198548
-0.020070 -0.093927 0.500169
0.004415 0.054490 0.232289
-0.008393 -4.835173 10.498242
0.052361 -0.004360 0.220483
0.001397 -0.033602 0.124962
-0.085306 0.378670 2.715920
-0.014943 0.001581 0.048503
0.134253 -0.018366 0.806672
-1.642543 0.017103 5.661431
0.056948 0.259378 1.904478
-0.005085 -0.021463 0.075291
Iteration 30:
0.341734 0.096977 2.550773
0.217692 3.613706 9.974038
-0.093749 -2.617516 7.862231
1.157299 0.019091 3.575266
0.063662 -0.058822 0.435611
-0.023642 0.023529 0.123751
0.075486 0.011609 0.364237
-0.008833 0.014588 0.055964
0.012140 0.036218 0.146464
-0.005971 0.046787 0.191587
0.020341 -0.026587 0.124301
-0.007664 0.013393 0.049975
-0.016916 -0.263657 1.876648
-0.000609 0.006831 0.020649
-0.000460 -0.008524 0.026085
-0.016164 -0.006164 0.056879
-0.013234 0.334061 2.362604
0.093270 -0.027663 0.509632
-0.011144 -0.102172 0.549160
0.129644 0.030120 0.788338
0.015711 0.008074 0.058253
-0.001720 -0.004683 0.014772
-0.002150 -0.027708 0.099040
1.655125 0.004352 5.647216
-0.005635 0.117225 0.660375
-0.012580 -0.049120 0.210511
0.274308 -0.067150 2.038903
1.964432 -0.273104 6.095196
0.028887 0.007964 0.108497
0.040279 -0.026845 0.198310
0.584211 0.001555 3.233528
-0.011341 0.187676 1.250225
-0.877873 0.029741 2.712200
-0.143557 0.304904 2.497780
-1.119645 -0.046281 3.323184
0.073139 -0.001122 0.343272
0.001592 -0.033734 0.125607
-0.020199 0.184278 1.228827
0.012031 -0.845597 2.788723
0.798164 -0.271954 3.882988
0.009069 0.009569 0.041911
0.022347 -0.014085 0.093204
0.248271 -0.037164 1.780507
0.012568 -0.074483 0.358801
0.156586 0.001162 0.981610
0.022741 -0.091460 0.487320
-0.139392 -0.235118 2.033425
-0.013644 -0.057700 0.258750
0.079023 -0.640520 3.332908
-0.002034 -0.004945 0.015883
Iteration 31:
-0.024780 0.012444 0.098791
0.057163 0.154949 1.064549
0.082254 0.114065 0.860404
-0.024544 0.010134 0.093782
0.223692 -0.088329 1.726404
0.083950 -0.768894 3.156192
0.008126 -0.001953 0.025496
0.003292 -0.039983 0.155767
1.347119 0.159976 5.228046
0.083904 -0.020629 0.431939
0.013487 -0.040729 0.169682
0.088035 0.042950 0.515697
0.000187 0.009071 0.027853
-0.044844 -0.026244 0.217507
-0.563481 -0.005940 3.210613
-0.042570 0.016747 0.184250
-0.000233 -0.003460 0.010129
0.040031 -0.302600 2.183348
0.207836 -0.111562 1.704119
-0.479868 -0.161765 3.308194
-0.025638 -0.384886 2.654049
-0.054238 -0.038109 0.301070
-0.003344 -0.032308 0.119718
-0.016046 -0.057290 0.259976
-0.031671 -0.005580 0.118268
0.016850 -1.230270 4.163420
0.002933 0.100571 0.532949
-0.172666 0.442020 3.224844
0.032619 -0.009607 0.126695
-1.087860 -0.163745 3.618841
3.083855 0.131823 7.632324
-0.000108 0.005576 0.016604
-0.003572 0.255620 1.808771
-0.009688 0.011828 0.049459
0.115418 -0.379643 2.799164
-0.000536 0.028387 0.101628
-0.001595 0.029581 0.106991
0.028004 -0.021779 0.133571
-0.186477 0.017942 1.245220
0.657259 0.049861 3.276339
-0.027125 0.004209 0.097582
-0.009863 0.038464 0.153779
0.029486 0.059148 0.299662
-0.113890 0.053472 0.732769
-0.004647 -0.020129 0.069755
0.046378 0.218940 1.562670
0.016832 0.000344 0.055148
0.046059 -0.231300 1.662065
-0.009902 0.000792 0.030723
0.008997 0.065030 0.296521
Iteration 32:
0.023113 -0.006823 0.083557
0.622685 0.066294 3.309680
0.000126 -0.000452 0.001333
-0.011121 -0.003531 0.036623
-0.329075 0.052837 2.374984
-0.058906 0.001758 0.256565
-0.000930 -0.015285 0.049546
0.097259 0.128137 1.038357
-0.023388 0.010691 0.090260
-0.050353 0.016186 0.222504
-0.014156 0.041482 0.174385
-0.036063 0.050491 0.275384
-0.169594 -0.183002 1.849139
0.025252 -0.991309 2.635999
0.119727 1.586868 5.809217
-0.395688 -0.023052 2.705146
0.005447 -0.246896 1.740331
0.002499 0.008268 0.026415
-0.120597 0.004779 0.686555
0.009103 0.009154 0.040948
-0.000406 -0.034670 0.129763
-0.033246 0.000495 0.123214
0.003139 0.005972 0.020295
0.120677 -0.190475 1.620173
0.053371 0.108849 0.695792
0.083648 -0.110266 0.841698
0.003101 0.021559 0.074188
-0.587978 -0.268913 3.850086
0.010470 -0.003259 0.034214
-0.091719 -0.047634 0.556194
-0.121793 -0.064751 0.834614
-0.000631 -0.000305 0.001996
-0.087125 0.030676 0.474371
-0.113537 0.016371 0.640199
0.003187 0.125693 0.726649
-0.004758 -0.268468 1.907866
0.000145 0.038416 0.147482
-0.012465 -0.017629 0.073441
0.014674 -0.326557 2.316378
-0.343528 0.018154 2.422482
0.023568 0.003909 0.082697
0.005307 0.009968 0.035334
-0.139668 -0.030072 0.869026
-0.215243 -0.149407 1.948422
0.034038 -0.170942 1.136612
0.042976 -0.246652 1.777804
-2.213365 0.067249 6.327196
0.012243 0.092144 0.477604
-0.275182 -2.955554 8.079953
0.008262 0.040338 0.161002
Iteration 33:
-0.050020 -0.000746 0.206777
-0.019173 -0.267838 1.910132
-0.030068 -0.025331 0.151941
0.011230 0.025567 0.099629
0.094236 0.016766 0.497605
-0.004990 0.010669 0.037004
-0.000479 -0.022181 0.075807
-0.004143 0.002498 0.014307
0.040960 -0.090816 0.527846
-0.074392 0.008599 0.354521
0.009789 -0.076187 0.367071
-0.003143 -0.004929 0.017443
-0.040363 0.422084 2.838651
0.019286 -0.007847 0.070397
0.042377 0.020798 0.191912
0.010418 0.020624 0.079515
-0.070298 -0.010598 0.330298
-0.110389 0.008788 0.609183
0.785708 -0.101656 3.168407
0.027051 -0.024318 0.137810
-0.243399 0.054017 1.775254
0.005681 -0.004630 0.022157
-0.006180 0.043349 0.174116
-0.025560 0.505551 3.106087
0.020746 -0.000071 0.070100
0.002968 -0.138240 0.828559
0.007418 0.018708 0.067674
0.675293 -0.148782 3.508146
0.021871 0.239972 1.694904
0.078187 0.005760 0.377433
-0.011396 0.010499 0.050211
-0.618242 -0.029636 3.263496
0.000377 0.001654 0.004874
-0.028254 0.000259 0.101037
-1.399342 -0.226580 5.632493
-0.262216 -0.013585 1.863500
0.145963 0.003038 0.892598
0.022624 0.155171 0.985133
-0.013470 0.002655 0.043843
0.055132 -0.000500 0.234893
-0.052956 -0.528913 3.185645
-0.081303 -0.162865 1.219983
-0.019532 -0.039385 0.175098
0.021460 -0.017716 0.099223
-0.254056 0.023488 1.808037
-0.018814 -0.032448 0.143182
-1.648227 0.061535 5.700228
0.050585 0.393798 2.724638
-0.001057 -0.007003 0.021366
0.006094 -0.016012 0.056255
Iteration 34:
-0.100615 0.128304 1.058224
-0.001985 0.014780 0.048091
0.051517 0.002601 0.215216
0.005064 -0.048201 0.198445
0.017773 0.101730 0.553130
0.041280 -0.024717 0.196747
0.023951 -0.024144 0.126753
-0.000136 0.001443 0.004157
0.015135 0.587295 3.239126
-0.012447 -0.093026 0.484051
0.008074 0.179936 1.182356
0.003045 0.012055 0.039280
-0.031678 -0.156871 1.014082
0.077434 -0.019489 0.387389
-0.000294 -0.006681 0.020107
0.276476 -0.015701 1.972363
0.061822 -0.066058 0.462516
-0.336951 -0.003613 2.377656
0.006720 0.000176 0.020218
0.001632 -0.004271 0.013490
0.006790 -0.032384 0.122489
-0.013008 0.013938 0.063579
-0.015534 -0.062361 0.288246
0.036671 -0.019776 0.163497
-0.091444 -1.282482 4.668535
-0.653789 0.027880 3.254675
0.064680 0.013199 0.298803
0.082306 0.001397 0.403569
0.014747 0.000048 0.047490
0.004013 -0.021584 0.074879
-0.008346 0.002094 0.026307
-0.017690 0.338970 2.394867
-0.005268 -0.040493 0.159300
